"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"965061782212620290","","","2018-02-18 03:13:53 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: FurCast - News","","","",""
"965060243427348481","","","2018-02-18 03:07:46 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: GoldFish, Julia Church - Heart Shaped Box (Original Mix)","","","",""
"965052522653212678","","","2018-02-18 02:37:05 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Professor Kliq - Crystals","","","",""
"965029966336397312","","","2018-02-18 01:07:28 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - FurCast Live!","","","",""
"965015357042851840","","","2018-02-18 00:09:24 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"965015319227064320","","","2018-02-18 00:09:15 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"954910546612097024","","","2018-01-21 02:56:30 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - FurCast Live!","","","",""
"954909184277000193","","","2018-01-21 02:51:05 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Feed Me - Silicone Lube","","","",""
"954908465054584837","","","2018-01-21 02:48:14 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Slamtype - Hit Em Like (Original Mix)","","","",""
"954907519041892352","","","2018-01-21 02:44:28 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Snail's House - Pixel Galaxy","","","",""
"954906459497816066","","","2018-01-21 02:40:15 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Correspondents - Inexplicable (Album Version)","","","",""
"954867868323246080","","","2018-01-21 00:06:55 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"954867262871261184","","","2018-01-21 00:04:30 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"954578763198722048","","","2018-01-20 04:58:07 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Nickel Creek - Smoothie Song","","","",""
"954575130117705728","","","2018-01-20 04:43:40 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Rockstar - Pause Menu Song","","","",""
"954572531297542144","","","2018-01-20 04:33:21 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: NPR - 20150405_tinydesk_deathcabforc","","","",""
"954570373517004800","","","2018-01-20 04:24:46 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Charles Atlas - Genova","","","",""
"954569754915852288","","","2018-01-20 04:22:19 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: M83 - Waves, Waves, Waves","","","",""
"954568934908456960","","","2018-01-20 04:19:03 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: In Love With A Ghost - we've never met but, can we have a coffee or something","","","",""
"954567749099024385","","","2018-01-20 04:14:21 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Goldfrapp - Hairy Trees","","","",""
"954566172363587585","","","2018-01-20 04:08:05 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Kyson - How Long","","","",""
"954564885102383104","","","2018-01-20 04:02:58 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: COLONEL RED - Stand Up","","","",""
"954564091108057088","","","2018-01-20 03:59:48 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Calum Graham  - Wild Woman","","","",""
"954563081065193478","","","2018-01-20 03:55:48 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Old Future Fox Gang - Guided Meditation","","","",""
"954562097010094080","","","2018-01-20 03:51:53 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Gramatik - War of the Currents","","","",""
"954561264562393088","","","2018-01-20 03:48:35 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Corporate - Ice (Original Mix)","","","",""
"954560381430747136","","","2018-01-20 03:45:04 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Pedestrian Tactics - Ghost","","","",""
"954559599486619649","","","2018-01-20 03:41:58 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Whethan - Aftertaste (feat. Opia)","","","",""
"954558590102245379","","","2018-01-20 03:37:57 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: ATTLAS - Ryat","","","",""
"954557807797456896","","","2018-01-20 03:34:50 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Lorde - Royals","","","",""
"954556647157923841","","","2018-01-20 03:30:14 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Lorde - Supercut","","","",""
"954555688579141632","","","2018-01-20 03:26:25 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Snail's House - Pixel Galaxy","","","",""
"954553341610164225","","","2018-01-20 03:17:06 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: ©2001 https://t.co/ciraWvbvIN - Tour6bed -WindowsXP OS","","","","http://billbrownmusic.com"
"954553165059448832","","","2018-01-20 03:16:23 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: ©2001 https://t.co/ciraWvbvIN - Tour Intro -WindowsXP OS","","","","http://billbrownmusic.com"
"954552332431314944","","","2018-01-20 03:13:05 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Darren Styles, Dougal &amp; Gammer - Party Don't Stop","","","",""
"954551424062578688","","","2018-01-20 03:09:28 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Tokyo Machine - FIGHT","","","",""
"954550074180325377","","","2018-01-20 03:04:07 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Zedd - The Legend of Zelda (Electrixx remix)","","","",""
"954548497470156801","","","2018-01-20 02:57:51 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Bombs Away - Swagger (Rocket Pimp Remix)","","","",""
"954547424944680961","","","2018-01-20 02:53:35 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Feed Me - Silicone Lube","","","",""
"954546239210754048","","","2018-01-20 02:48:52 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Oliver - Control (Nom De Strip Remix)","","","",""
"954545166672646144","","","2018-01-20 02:44:36 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Dada Life - Freaks Have More Fun (Original Mix)","","","",""
"954544347554439168","","","2018-01-20 02:41:21 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Slamtype - Hit Em Like (Original Mix)","","","",""
"954542858027044865","","","2018-01-20 02:35:26 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: GoldFish, Julia Church - Heart Shaped Box (Original Mix)","","","",""
"954541710385786891","","","2018-01-20 02:30:52 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Noisy Freaks &amp; J.A.C.K - We Are The Ones","","","",""
"954540978576257024","","","2018-01-20 02:27:58 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Boogrov - Desert (Original Mix)","","","",""
"954539981518835713","","","2018-01-20 02:24:00 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Monsta - Messiah (Feed Me Remix)","","","",""
"954538038658588674","","","2018-01-20 02:16:17 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Be Svendsen - Andromeda (Original Mix)","","","",""
"954536360895045633","","","2018-01-20 02:09:37 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: LAOS - Beautiful","","","",""
"954535301002776576","","","2018-01-20 02:05:24 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Fleur - Turn The Lights On (Extended Mix)","","","",""
"954534165902479361","","","2018-01-20 02:00:54 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: ilLegal Content - Relationships (Original Mix)","","","",""
"954532803097612290","","","2018-01-20 01:55:29 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: MGMT - Electric Feel [Justice Remix]","","","",""
"954531478603550720","","","2018-01-20 01:50:13 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Infusion - Best In Show","","","",""
"954530192004993024","","","2018-01-20 01:45:06 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Sunny Day Sets Fire - Brainless (Baron Von Luxxury Remix)","","","",""
"954529233577168897","","","2018-01-20 01:41:18 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: C2C Feat Derek Martin - Happy","","","",""
"954527177105707008","","","2018-01-20 01:33:07 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Else - Pacific 704","","","",""
"954526154723155968","","","2018-01-20 01:29:04 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Goose - Bring it on","","","",""
"954525297734496256","","","2018-01-20 01:25:39 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Kick The Habit - Insane (Original Mix)","","","",""
"954524552582914048","","","2018-01-20 01:22:42 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Goldfrapp - Ooh La La","","","",""
"954523656813731846","","","2018-01-20 01:19:08 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: AllttA - AllttA (Instrumental)","","","",""
"954522623924408325","","","2018-01-20 01:15:02 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Correspondents - Inexplicable (Album Version)","","","",""
"954522206201155584","","","2018-01-20 01:13:22 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: fnt-s7-intro-draft6","","","",""
"954520225344577537","","","2018-01-20 01:05:30 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Schmid - 140 Part 3","","","",""
"954504594813521920","","","2018-01-20 00:03:23 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"954503800219422722","","","2018-01-20 00:00:14 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"952371964555005952","","","2018-01-14 02:49:05 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - FurCast Live!","","","",""
"952370728191578112","","","2018-01-14 02:44:10 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: redLymb - Nevada","","","",""
"952368999647645696","","","2018-01-14 02:37:18 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Ocelot - Beating Hearts (Blende Extended Mix)","","","",""
"952367220788690945","","","2018-01-14 02:30:14 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Hybrid - Just For Today","","","",""
"952367208012898304","","","2018-01-14 02:30:11 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN:","","","",""
"949833375292055557","","","2018-01-07 02:41:38 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Foxes and Peppers - Tell Me Something - Full WIP","","","",""
"949832089192591360","","","2018-01-07 02:36:31 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Rchetype - Clairvoyant","","","",""
"949810124847288320","","","2018-01-07 01:09:15 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - FurCast Live!","","","",""
"949793434621145088","","","2018-01-07 00:02:55 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"949793068693315585","","","2018-01-07 00:01:28 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"944765078284460032","","","2017-12-24 03:02:02 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - FurCast Live!","","","",""
"944764206712279040","","","2017-12-24 02:58:34 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Pimps - Sumpin'","","","",""
"944762946449797120","","","2017-12-24 02:53:33 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Dan Veytia - Relax x2 [Phunk Investigation and Dino Lenny vs. FGTH] (Intro Mix)","","","",""
"944761205868126208","","","2017-12-24 02:46:38 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Jeremy Blake - Like the World Is New","","","",""
"944720040544407552","","","2017-12-24 00:03:04 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"944719968083562501","","","2017-12-24 00:02:47 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"944435536688828416","","","2017-12-23 05:12:33 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Marta Deyanova - Prelude Opus 32 No.10 in B minor (Lento)","","","",""
"944430868692635649","","","2017-12-23 04:54:00 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Aperture Science Psychoacoustics Laboratory - Robot Waiting Room #6","","","",""
"944429493980102656","","","2017-12-23 04:48:32 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Queenstons - Rebel With Dangerous Ideas","","","",""
"944427525656195073","","","2017-12-23 04:40:43 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Herman Martin &amp; Serge Tavitian - 03 - Kadic Mornings","","","",""
"944427175347916800","","","2017-12-23 04:39:19 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Sky Force Reloaded OST  Track #0 (Main Menu)","","","",""
"944425254620925952","","","2017-12-23 04:31:41 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Jon Gomm - Passionflower","","","",""
"944424321119866880","","","2017-12-23 04:27:59 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Module - Beneath A Calm Surface","","","",""
"944422630580477952","","","2017-12-23 04:21:16 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Bill Withers - I Can't Write Left Handed (live)","","","",""
"944422062889865216","","","2017-12-23 04:19:00 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: BOOM BOOM SATELLITES - Porcupine","","","",""
"944420952884039680","","","2017-12-23 04:14:36 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Shiny Toy Guns - It Became A Lie On You","","","",""
"944418293640818690","","","2017-12-23 04:04:02 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Loud, Emok &amp; Vice - Om (Extended Mix)","","","",""
"944416614275051520","","","2017-12-23 03:57:21 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Dead Texan - La Ballade d'Alain Georges","","","",""
"944415199645364226","","","2017-12-23 03:51:44 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Tripo, Samra - Selfie (Original Mix)","","","",""
"944414278991347714","","","2017-12-23 03:48:05 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Swanky Tunes, Going Deeper - One Million Dollars (Extended Mix)","","","",""
"944413332777455616","","","2017-12-23 03:44:19 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Darth &amp; Vader, Shapeless - Ritual (Original)","","","",""
"944411465573961728","","","2017-12-23 03:36:54 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Infected Mushroom - Spitfire","","","",""
"944410242217136133","","","2017-12-23 03:32:02 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: GRiZ - Headspace (Time Is On Our Side)","","","",""
"944409635800395776","","","2017-12-23 03:29:38 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Flamingosis - don't lose the feeling","","","",""
"944409006705127424","","","2017-12-23 03:27:08 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Ben Khan - Eden","","","",""
"944407365197225985","","","2017-12-23 03:20:36 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Aperture Science Psychoacoustics Laboratory - Dont Do It","","","",""
"944405359137034240","","","2017-12-23 03:12:38 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Hybrid - Just For Today","","","",""
"944404274108420098","","","2017-12-23 03:08:19 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Mind Tree - Close Your Eyes So You Can See","","","",""
"944403240246042625","","","2017-12-23 03:04:13 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Puscifer - Dear Brother","","","",""
"944402042755407872","","","2017-12-23 02:59:27 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Lamb - Wise Enough","","","",""
"944400792240484353","","","2017-12-23 02:54:29 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Schmid - 140 Part 3","","","",""
"944399581122527233","","","2017-12-23 02:49:40 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Sickick - Intro (Infected)","","","",""
"944398799056883712","","","2017-12-23 02:46:34 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Starset - Satellite (TRAILS Remix) (soundcloud rip)","","","",""
"944397398939488256","","","2017-12-23 02:41:00 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Lee Coombs - Control (The Rogue Element Remix)","","","",""
"944396465211953153","","","2017-12-23 02:37:18 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Dan Veytia - Relax x2 [Phunk Investigation and Dino Lenny vs. FGTH] (Intro Mix)","","","",""
"944395468515266560","","","2017-12-23 02:33:20 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Monsta - Holdin' On","","","",""
"944394674088837120","","","2017-12-23 02:30:10 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: bignic - Modern Pentathalon","","","",""
"944393929067302912","","","2017-12-23 02:27:13 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: ©2001 https://t.co/ciraWvbvIN - Tour6bed -WindowsXP OS","","","","http://billbrownmusic.com"
"944393740260724737","","","2017-12-23 02:26:28 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: ©2001 https://t.co/ciraWvbvIN - Tour Intro -WindowsXP OS","","","","http://billbrownmusic.com"
"944392061998063618","","","2017-12-23 02:19:48 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: GRiZ - A Fine Way to Die feat. Orlando Napier","","","",""
"944390787932082176","","","2017-12-23 02:14:44 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Thomas Vent, The DropStarz, Mary Tales - Drop-N-Tha House (feat. The DropStarz &amp; Mary Tales) (Original Mix)","","","",""
"944389324182839296","","","2017-12-23 02:08:55 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: M.I.A. - Paper Planes (DFA Remix)","","","",""
"944388252072599553","","","2017-12-23 02:04:39 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Super Mario Players feat.Kate Davis - Jump Up, Super Star!","","","",""
"944386423221882880","","","2017-12-23 01:57:23 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Be Svendsen - Andromeda (Original Mix)","","","",""
"944384896314863617","","","2017-12-23 01:51:19 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Pretty Lights - Who Loves Me","","","",""
"944383925031489536","","","2017-12-23 01:47:28 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Pimps - Sumpin'","","","",""
"944383054503702528","","","2017-12-23 01:44:00 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Tegan And Sara - Closer","","","",""
"944382158659096578","","","2017-12-23 01:40:27 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Bad Suns - Salt","","","",""
"944381023185522689","","","2017-12-23 01:35:56 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Else - Pacific 704","","","",""
"944380417267904512","","","2017-12-23 01:33:31 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: bignic - Meltdown","","","",""
"944380076681986053","","","2017-12-23 01:32:10 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Boom Boom Satellites - Intruder","","","",""
"944378196723687425","","","2017-12-23 01:24:42 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Boom Boom Satellites - Limbo","","","",""
"944377364527579136","","","2017-12-23 01:21:24 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: The Correspondents - Fear &amp; Delight","","","",""
"944376582600306688","","","2017-12-23 01:18:17 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: OK Go - Obsession","","","",""
"944375258328584194","","","2017-12-23 01:13:01 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Le Matos - Kiyoko","","","",""
"944373528870170625","","","2017-12-23 01:06:09 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Jeremy Blake - Like the World Is New","","","",""
"944373113000812544","","","2017-12-23 01:04:30 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: fnt-s7-intro-draft6","","","",""
"944358288967327744","","","2017-12-23 00:05:36 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Pre-show - Show starts at 8PM ET","","","",""
"944358125083287554","","","2017-12-23 00:04:57 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: XBN - Metadata System Test","","","",""
"939685151793188865","","","2017-12-10 02:36:13 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: NoMBe - Do Whatchu Want To Me","","","",""
"939684394725502980","","","2017-12-10 02:33:12 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Jungle - Busy Earnin'","","","",""
"939683284589645830","","","2017-12-10 02:28:48 +0000","<a href=""http://xanacreations.com/"" rel=""nofollow"">Now Playing Syndicator</a>","Now Playing on XBN: Dusky - Ingrid Is a Hybrid","","","",""
